,seed,nodes,constrained,method_OL,method_OA,method_NO,component,B_est,B_real,info_lost,number_of_iterations,max_iterations
7579,20,1500,0,1,0,0,19,6.2591496,5.0,0.0,4,200
7580,20,1500,0,1,0,0,20,4.3147535,3.0,0.0,4,200
7581,20,1500,0,0,1,0,0,0.16186781,1.0,0.066,9,200
7582,20,1500,0,0,1,0,1,-0.5345399,0.0,0.066,9,200
7583,20,1500,0,0,1,0,2,-1.6729087,-1.0,0.066,9,200
7584,20,1500,0,0,1,0,3,-0.7711112,0.0,0.066,9,200
7585,20,1500,0,0,1,0,4,0.16076286,1.0,0.066,9,200
7586,20,1500,0,0,1,0,5,-1.7794816,-1.0,0.066,9,200
7587,20,1500,0,0,1,0,6,1.8457661,1.0,0.066,9,200
7588,20,1500,0,0,1,0,7,0.58266187,0.0,0.066,9,200
7589,20,1500,0,0,1,0,8,-0.15648952,-1.0,0.066,9,200
7590,20,1500,0,0,1,0,9,0.6513731,0.0,0.066,9,200
7591,20,1500,0,0,1,0,10,1.7977878,1.0,0.066,9,200
7592,20,1500,0,0,1,0,11,-0.17081189,-1.0,0.066,9,200
7593,20,1500,0,0,1,0,12,-2.1747766,-4.0,0.066,9,200
7594,20,1500,0,0,1,0,13,1.9276403,0.0,0.066,9,200
7595,20,1500,0,0,1,0,14,6.3721976,4.0,0.066,9,200
7596,20,1500,0,0,1,0,15,1.8006155,0.0,0.066,9,200
7597,20,1500,0,0,1,0,16,-2.0514107,-4.0,0.066,9,200
7598,20,1500,0,0,1,0,17,6.3708353,4.0,0.066,9,200
7599,20,1500,0,0,1,0,18,2.2898173,5.0,0.066,9,200
7600,20,1500,0,0,1,0,19,2.1521544,5.0,0.066,9,200
7601,20,1500,0,0,1,0,20,-0.25435534,3.0,0.066,9,200
7602,20,1500,0,0,0,1,0,-0.6726924,1.0,0.062,20,200
7603,20,1500,0,0,0,1,1,0.2777219,0.0,0.062,20,200
7604,20,1500,0,0,0,1,2,-1.618602,-1.0,0.062,20,200
7605,20,1500,0,0,0,1,3,0.06096929,0.0,0.062,20,200
7606,20,1500,0,0,0,1,4,-0.5796684,1.0,0.062,20,200
7607,20,1500,0,0,0,1,5,-1.7898389,-1.0,0.062,20,200
7608,20,1500,0,0,0,1,6,0.22255756,1.0,0.062,20,200
7609,20,1500,0,0,0,1,7,1.6374758,0.0,0.062,20,200
7610,20,1500,0,0,0,1,8,-0.36364233,-1.0,0.062,20,200
7611,20,1500,0,0,0,1,9,1.8462197,0.0,0.062,20,200
7612,20,1500,0,0,0,1,10,0.7967983,1.0,0.062,20,200
7613,20,1500,0,0,0,1,11,-0.1280974,-1.0,0.062,20,200
7614,20,1500,0,0,0,1,12,1.6914109,-4.0,0.062,20,200
7615,20,1500,0,0,0,1,13,-1.817299,0.0,0.062,20,200
7616,20,1500,0,0,0,1,14,6.4012833,4.0,0.062,20,200
7617,20,1500,0,0,0,1,15,-2.432648,0.0,0.062,20,200
7618,20,1500,0,0,0,1,16,2.0208914,-4.0,0.062,20,200
7619,20,1500,0,0,0,1,17,6.377168,4.0,0.062,20,200
7620,20,1500,0,0,0,1,18,2.5090237,5.0,0.062,20,200
7621,20,1500,0,0,0,1,19,2.0053432,5.0,0.062,20,200
7622,20,1500,0,0,0,1,20,-0.24605611,3.0,0.062,20,200
7623,21,1500,0,1,0,0,0,1.1608566,1.0,0.0,4,200
7624,21,1500,0,1,0,0,1,0.055837758,0.0,0.0,4,200
7625,21,1500,0,1,0,0,2,-0.87615633,-1.0,0.0,4,200
7626,21,1500,0,1,0,0,3,0.5223567,0.0,0.0,4,200
7627,21,1500,0,1,0,0,4,1.4072365,1.0,0.0,4,200
7628,21,1500,0,1,0,0,5,-0.551804,-1.0,0.0,4,200
7629,21,1500,0,1,0,0,6,0.85209906,1.0,0.0,4,200
7630,21,1500,0,1,0,0,7,-0.029218428,0.0,0.0,4,200
7631,21,1500,0,1,0,0,8,-1.1000831,-1.0,0.0,4,200
7632,21,1500,0,1,0,0,9,-0.6049191,0.0,0.0,4,200
7633,21,1500,0,1,0,0,10,0.5381776,1.0,0.0,4,200
7634,21,1500,0,1,0,0,11,-1.5187091,-1.0,0.0,4,200
7635,21,1500,0,1,0,0,12,-3.6544108,-4.0,0.0,4,200
7636,21,1500,0,1,0,0,13,0.30587655,0.0,0.0,4,200
7637,21,1500,0,1,0,0,14,4.348453,4.0,0.0,4,200
7638,21,1500,0,1,0,0,15,-0.03480062,0.0,0.0,4,200
7639,21,1500,0,1,0,0,16,-4.047396,-4.0,0.0,4,200
7640,21,1500,0,1,0,0,17,4.0007653,4.0,0.0,4,200
7641,21,1500,0,1,0,0,18,4.955542,5.0,0.0,4,200
7642,21,1500,0,1,0,0,19,4.943354,5.0,0.0,4,200
7643,21,1500,0,1,0,0,20,2.921447,3.0,0.0,4,200
7644,21,1500,0,0,1,0,0,0.43147326,1.0,0.060666665,10,200
7645,21,1500,0,0,1,0,1,-0.64303774,0.0,0.060666665,10,200
7646,21,1500,0,0,1,0,2,-1.409423,-1.0,0.060666665,10,200
7647,21,1500,0,0,1,0,3,-0.10819136,0.0,0.060666665,10,200
7648,21,1500,0,0,1,0,4,0.62051713,1.0,0.060666665,10,200
7649,21,1500,0,0,1,0,5,-1.1976459,-1.0,0.060666665,10,200
7650,21,1500,0,0,1,0,6,1.1941773,1.0,0.060666665,10,200
7651,21,1500,0,0,1,0,7,0.3999048,0.0,0.060666665,10,200
7652,21,1500,0,0,1,0,8,-0.91557074,-1.0,0.060666665,10,200
7653,21,1500,0,0,1,0,9,-0.3181476,0.0,0.060666665,10,200
7654,21,1500,0,0,1,0,10,1.0519724,1.0,0.060666665,10,200
7655,21,1500,0,0,1,0,11,-1.2174491,-1.0,0.060666665,10,200
7656,21,1500,0,0,1,0,12,-2.709486,-4.0,0.060666665,10,200
7657,21,1500,0,0,1,0,13,1.5334553,0.0,0.060666665,10,200
7658,21,1500,0,0,1,0,14,5.550581,4.0,0.060666665,10,200
7659,21,1500,0,0,1,0,15,0.8462891,0.0,0.060666665,10,200
7660,21,1500,0,0,1,0,16,-2.8806386,-4.0,0.060666665,10,200
7661,21,1500,0,0,1,0,17,5.1149163,4.0,0.060666665,10,200
7662,21,1500,0,0,1,0,18,3.098822,5.0,0.060666665,10,200
7663,21,1500,0,0,1,0,19,2.8075447,5.0,0.060666665,10,200
7664,21,1500,0,0,1,0,20,0.8454052,3.0,0.060666665,10,200
7665,21,1500,0,0,0,1,0,0.8069359,1.0,0.062,20,200
7666,21,1500,0,0,0,1,1,0.046214752,0.0,0.062,20,200
7667,21,1500,0,0,0,1,2,-0.989031,-1.0,0.062,20,200
7668,21,1500,0,0,0,1,3,-0.59156924,0.0,0.062,20,200
7669,21,1500,0,0,0,1,4,0.44563732,1.0,0.062,20,200
7670,21,1500,0,0,0,1,5,-1.3813167,-1.0,0.062,20,200
7671,21,1500,0,0,0,1,6,0.7888551,1.0,0.062,20,200
7672,21,1500,0,0,0,1,7,-0.62931854,0.0,0.062,20,200
7673,21,1500,0,0,0,1,8,-1.4781065,-1.0,0.062,20,200
7674,21,1500,0,0,0,1,9,0.39395785,0.0,0.062,20,200
7675,21,1500,0,0,0,1,10,1.1515101,1.0,0.062,20,200
7676,21,1500,0,0,0,1,11,-0.9791389,-1.0,0.062,20,200
7677,21,1500,0,0,0,1,12,-3.0591714,-4.0,0.062,20,200
7678,21,1500,0,0,0,1,13,0.62910104,0.0,0.062,20,200
7679,21,1500,0,0,0,1,14,4.897314,4.0,0.062,20,200
7680,21,1500,0,0,0,1,15,1.2547703,0.0,0.062,20,200
7681,21,1500,0,0,0,1,16,-3.0305793,-4.0,0.062,20,200
7682,21,1500,0,0,0,1,17,5.3087792,4.0,0.062,20,200
7683,21,1500,0,0,0,1,18,3.0251558,5.0,0.062,20,200
7684,21,1500,0,0,0,1,19,3.3759882,5.0,0.062,20,200
7685,21,1500,0,0,0,1,20,1.0735399,3.0,0.062,20,200
7686,22,1500,0,1,0,0,0,1.1966761,1.0,0.0,4,200
7687,22,1500,0,1,0,0,1,0.1505546,0.0,0.0,4,200
7688,22,1500,0,1,0,0,2,-0.7792682,-1.0,0.0,4,200
7689,22,1500,0,1,0,0,3,-0.3820726,0.0,0.0,4,200
7690,22,1500,0,1,0,0,4,0.6612909,1.0,0.0,4,200
7691,22,1500,0,1,0,0,5,-1.4453957,-1.0,0.0,4,200
7692,22,1500,0,1,0,0,6,0.7788189,1.0,0.0,4,200
7693,22,1500,0,1,0,0,7,-0.1580576,0.0,0.0,4,200
7694,22,1500,0,1,0,0,8,-1.2394875,-1.0,0.0,4,200
7695,22,1500,0,1,0,0,9,0.52783996,0.0,0.0,4,200
7696,22,1500,0,1,0,0,10,1.4834558,1.0,0.0,4,200
7697,22,1500,0,1,0,0,11,-0.41912088,-1.0,0.0,4,200
7698,22,1500,0,1,0,0,12,-3.9959152,-4.0,0.0,4,200
7699,22,1500,0,1,0,0,13,0.09898754,0.0,0.0,4,200
7700,22,1500,0,1,0,0,14,3.9781861,4.0,0.0,4,200
7701,22,1500,0,1,0,0,15,0.13369623,0.0,0.0,4,200
7702,22,1500,0,1,0,0,16,-3.7941263,-4.0,0.0,4,200
7703,22,1500,0,1,0,0,17,4.1176705,4.0,0.0,4,200
7704,22,1500,0,1,0,0,18,4.8563995,5.0,0.0,4,200
7705,22,1500,0,1,0,0,19,4.789583,5.0,0.0,4,200
7706,22,1500,0,1,0,0,20,2.873908,3.0,0.0,4,200
7707,22,1500,0,0,1,0,0,0.6817529,1.0,0.064,9,200
7708,22,1500,0,0,1,0,1,-0.26174453,0.0,0.064,9,200
7709,22,1500,0,0,1,0,2,-0.9940462,-1.0,0.064,9,200
7710,22,1500,0,0,1,0,3,-0.62666506,0.0,0.064,9,200
7711,22,1500,0,0,1,0,4,0.36528003,1.0,0.064,9,200
7712,22,1500,0,0,1,0,5,-1.6538366,-1.0,0.064,9,200
7713,22,1500,0,0,1,0,6,1.0282876,1.0,0.064,9,200
7714,22,1500,0,0,1,0,7,0.1050843,0.0,0.064,9,200
7715,22,1500,0,0,1,0,8,-1.2137222,-1.0,0.064,9,200
7716,22,1500,0,0,1,0,9,0.4957879,0.0,0.064,9,200
7717,22,1500,0,0,1,0,10,1.6217632,1.0,0.064,9,200
7718,22,1500,0,0,1,0,11,-0.39555672,-1.0,0.064,9,200
7719,22,1500,0,0,1,0,12,-2.7164981,-4.0,0.064,9,200
7720,22,1500,0,0,1,0,13,1.6239314,0.0,0.064,9,200
7721,22,1500,0,0,1,0,14,5.471862,4.0,0.064,9,200
7722,22,1500,0,0,1,0,15,1.2587887,0.0,0.064,9,200
7723,22,1500,0,0,1,0,16,-2.3707063,-4.0,0.064,9,200
7724,22,1500,0,0,1,0,17,5.5089087,4.0,0.064,9,200
7725,22,1500,0,0,1,0,18,2.782358,5.0,0.064,9,200
7726,22,1500,0,0,1,0,19,2.430318,5.0,0.064,9,200
7727,22,1500,0,0,1,0,20,0.5555093,3.0,0.064,9,200
7728,22,1500,0,0,0,1,0,0.62503624,1.0,0.068,19,200
7729,22,1500,0,0,0,1,1,-0.35653555,0.0,0.068,19,200
7730,22,1500,0,0,0,1,2,-1.4204738,-1.0,0.068,19,200
7731,22,1500,0,0,0,1,3,-0.1559299,0.0,0.068,19,200
7732,22,1500,0,0,0,1,4,0.77943397,1.0,0.068,19,200
7733,22,1500,0,0,0,1,5,-0.89130884,-1.0,0.068,19,200
7734,22,1500,0,0,0,1,6,1.4446325,1.0,0.068,19,200
7735,22,1500,0,0,0,1,7,0.3377349,0.0,0.068,19,200
7736,22,1500,0,0,0,1,8,-0.5331005,-1.0,0.068,19,200
7737,22,1500,0,0,0,1,9,0.19343533,0.0,0.068,19,200
7738,22,1500,0,0,0,1,10,1.1361855,1.0,0.068,19,200
7739,22,1500,0,0,0,1,11,-1.1081195,-1.0,0.068,19,200
7740,22,1500,0,0,0,1,12,-2.047098,-4.0,0.068,19,200
7741,22,1500,0,0,0,1,13,1.6547976,0.0,0.068,19,200
7742,22,1500,0,0,0,1,14,5.862529,4.0,0.068,19,200
7743,22,1500,0,0,0,1,15,1.9953295,0.0,0.068,19,200
7744,22,1500,0,0,0,1,16,-2.271897,-4.0,0.068,19,200
7745,22,1500,0,0,0,1,17,5.9394593,4.0,0.068,19,200
7746,22,1500,0,0,0,1,18,2.0808306,5.0,0.068,19,200
7747,22,1500,0,0,0,1,19,2.3857508,5.0,0.068,19,200
7748,22,1500,0,0,0,1,20,0.15501533,3.0,0.068,19,200
7749,23,1500,0,1,0,0,0,1.6552372,1.0,0.0,4,200
7750,23,1500,0,1,0,0,1,0.61589324,0.0,0.0,4,200
7751,23,1500,0,1,0,0,2,-0.37560886,-1.0,0.0,4,200
7752,23,1500,0,1,0,0,3,0.098425634,0.0,0.0,4,200
7753,23,1500,0,1,0,0,4,1.0199745,1.0,0.0,4,200
7754,23,1500,0,1,0,0,5,-0.9482357,-1.0,0.0,4,200
7755,23,1500,0,1,0,0,6,0.50411665,1.0,0.0,4,200
7756,23,1500,0,1,0,0,7,-0.4166277,0.0,0.0,4,200
7757,23,1500,0,1,0,0,8,-1.4067134,-1.0,0.0,4,200
7758,23,1500,0,1,0,0,9,0.15350486,0.0,0.0,4,200
7759,23,1500,0,1,0,0,10,1.2313932,1.0,0.0,4,200
7760,23,1500,0,1,0,0,11,-0.77982926,-1.0,0.0,4,200
7761,23,1500,0,1,0,0,12,-3.7121215,-4.0,0.0,4,200
7762,23,1500,0,1,0,0,13,0.33412397,0.0,0.0,4,200
7763,23,1500,0,1,0,0,14,4.417696,4.0,0.0,4,200
7764,23,1500,0,1,0,0,15,0.36530688,0.0,0.0,4,200
7765,23,1500,0,1,0,0,16,-3.6324887,-4.0,0.0,4,200
7766,23,1500,0,1,0,0,17,4.452164,4.0,0.0,4,200
7767,23,1500,0,1,0,0,18,4.653773,5.0,0.0,4,200
7768,23,1500,0,1,0,0,19,4.616608,5.0,0.0,4,200
7769,23,1500,0,1,0,0,20,2.5440867,3.0,0.0,4,200
7770,23,1500,0,0,1,0,0,1.2436514,1.0,0.06266667,9,200
7771,23,1500,0,0,1,0,1,0.34068775,0.0,0.06266667,9,200
7772,23,1500,0,0,1,0,2,-0.8816152,-1.0,0.06266667,9,200
7773,23,1500,0,0,1,0,3,-0.06264265,0.0,0.06266667,9,200
7774,23,1500,0,0,1,0,4,0.9455797,1.0,0.06266667,9,200
7775,23,1500,0,0,1,0,5,-1.1055051,-1.0,0.06266667,9,200
7776,23,1500,0,0,1,0,6,0.45618764,1.0,0.06266667,9,200
7777,23,1500,0,0,1,0,7,-0.62159604,0.0,0.06266667,9,200
7778,23,1500,0,0,1,0,8,-1.3940504,-1.0,0.06266667,9,200
7779,23,1500,0,0,1,0,9,-0.179795,0.0,0.06266667,9,200
7780,23,1500,0,0,1,0,10,0.6973992,1.0,0.06266667,9,200
7781,23,1500,0,0,1,0,11,-1.2167104,-1.0,0.06266667,9,200
7782,23,1500,0,0,1,0,12,-2.798217,-4.0,0.06266667,9,200
7783,23,1500,0,0,1,0,13,1.2024962,0.0,0.06266667,9,200
7784,23,1500,0,0,1,0,14,5.4013786,4.0,0.06266667,9,200
7785,23,1500,0,0,1,0,15,1.2448962,0.0,0.06266667,9,200
7786,23,1500,0,0,1,0,16,-2.894606,-4.0,0.06266667,9,200
7787,23,1500,0,0,1,0,17,5.31179,4.0,0.06266667,9,200
7788,23,1500,0,0,1,0,18,2.9346256,5.0,0.06266667,9,200
7789,23,1500,0,0,1,0,19,3.023752,5.0,0.06266667,9,200
7790,23,1500,0,0,1,0,20,0.84352314,3.0,0.06266667,9,200
7791,23,1500,0,0,0,1,0,-0.38649535,1.0,0.06333333,19,200
7792,23,1500,0,0,0,1,1,0.5778353,0.0,0.06333333,19,200
7793,23,1500,0,0,0,1,2,-1.4217548,-1.0,0.06333333,19,200
7794,23,1500,0,0,0,1,3,1.2684672,0.0,0.06333333,19,200
7795,23,1500,0,0,0,1,4,0.35856408,1.0,0.06333333,19,200
7796,23,1500,0,0,0,1,5,-0.9073928,-1.0,0.06333333,19,200
7797,23,1500,0,0,0,1,6,0.0069601038,1.0,0.06333333,19,200
7798,23,1500,0,0,0,1,7,0.9320739,0.0,0.06333333,19,200
7799,23,1500,0,0,0,1,8,-1.0006249,-1.0,0.06333333,19,200
7800,23,1500,0,0,0,1,9,0.24334025,0.0,0.06333333,19,200
7801,23,1500,0,0,0,1,10,-0.8278922,1.0,0.06333333,19,200
7802,23,1500,0,0,0,1,11,-1.5779487,-1.0,0.06333333,19,200
7803,23,1500,0,0,0,1,12,0.8966591,-4.0,0.06333333,19,200
7804,23,1500,0,0,0,1,13,-3.334278,0.0,0.06333333,19,200
7805,23,1500,0,0,0,1,14,4.8766055,4.0,0.06333333,19,200
7806,23,1500,0,0,0,1,15,-3.259426,0.0,0.06333333,19,200
7807,23,1500,0,0,0,1,16,0.65185225,-4.0,0.06333333,19,200
7808,23,1500,0,0,0,1,17,4.9349594,4.0,0.06333333,19,200
7809,23,1500,0,0,0,1,18,3.351055,5.0,0.06333333,19,200
7810,23,1500,0,0,0,1,19,3.500267,5.0,0.06333333,19,200
7811,23,1500,0,0,0,1,20,1.2877934,3.0,0.06333333,19,200
7812,24,1500,0,1,0,0,0,0.5304569,1.0,0.0,5,200
7813,24,1500,0,1,0,0,1,-0.5139157,0.0,0.0,5,200
7814,24,1500,0,1,0,0,2,-1.4913255,-1.0,0.0,5,200
7815,24,1500,0,1,0,0,3,0.14561358,0.0,0.0,5,200
7816,24,1500,0,1,0,0,4,1.0752102,1.0,0.0,5,200
7817,24,1500,0,1,0,0,5,-0.8464199,-1.0,0.0,5,200
7818,24,1500,0,1,0,0,6,1.3163797,1.0,0.0,5,200
7819,24,1500,0,1,0,0,7,0.34679475,0.0,0.0,5,200
7820,24,1500,0,1,0,0,8,-0.6492562,-1.0,0.0,5,200
7821,24,1500,0,1,0,0,9,-0.42324963,0.0,0.0,5,200
7822,24,1500,0,1,0,0,10,0.65802956,1.0,0.0,5,200
7823,24,1500,0,1,0,0,11,-1.4272538,-1.0,0.0,5,200
7824,24,1500,0,1,0,0,12,-4.2464476,-4.0,0.0,5,200
7825,24,1500,0,1,0,0,13,-0.2669469,0.0,0.0,5,200
7826,24,1500,0,1,0,0,14,3.7865384,4.0,0.0,5,200
7827,24,1500,0,1,0,0,15,-0.5563619,0.0,0.0,5,200
7828,24,1500,0,1,0,0,16,-4.521479,-4.0,0.0,5,200
7829,24,1500,0,1,0,0,17,3.481084,4.0,0.0,5,200
7830,24,1500,0,1,0,0,18,5.3983006,5.0,0.0,5,200
7831,24,1500,0,1,0,0,19,5.3803606,5.0,0.0,5,200
7832,24,1500,0,1,0,0,20,3.3548923,3.0,0.0,5,200
7833,24,1500,0,0,1,0,0,0.019609334,1.0,0.07,10,200
7834,24,1500,0,0,1,0,1,-0.9178057,0.0,0.07,10,200
7835,24,1500,0,0,1,0,2,-2.0288815,-1.0,0.07,10,200
7836,24,1500,0,0,1,0,3,-0.76065904,0.0,0.07,10,200
7837,24,1500,0,0,1,0,4,0.099863656,1.0,0.07,10,200
7838,24,1500,0,0,1,0,5,-1.7100652,-1.0,0.07,10,200
7839,24,1500,0,0,1,0,6,1.8697594,1.0,0.07,10,200
7840,24,1500,0,0,1,0,7,0.7579332,0.0,0.07,10,200
7841,24,1500,0,0,1,0,8,-0.090922125,-1.0,0.07,10,200
7842,24,1500,0,0,1,0,9,0.65690297,0.0,0.07,10,200
7843,24,1500,0,0,1,0,10,1.8324627,1.0,0.07,10,200
7844,24,1500,0,0,1,0,11,-0.396811,-1.0,0.07,10,200
7845,24,1500,0,0,1,0,12,-1.8816874,-4.0,0.07,10,200
7846,24,1500,0,0,1,0,13,2.1019957,0.0,0.07,10,200
7847,24,1500,0,0,1,0,14,6.148497,4.0,0.07,10,200
7848,24,1500,0,0,1,0,15,2.1932552,0.0,0.07,10,200
7849,24,1500,0,0,1,0,16,-1.6740848,-4.0,0.07,10,200
7850,24,1500,0,0,1,0,17,6.2455,4.0,0.07,10,200
7851,24,1500,0,0,1,0,18,1.9988688,5.0,0.07,10,200
7852,24,1500,0,0,1,0,19,1.9546419,5.0,0.07,10,200
7853,24,1500,0,0,1,0,20,-0.027743261,3.0,0.07,10,200
7854,24,1500,0,0,0,1,0,0.41639706,1.0,0.06733333,19,200
7855,24,1500,0,0,0,1,1,-0.40187904,0.0,0.06733333,19,200
7856,24,1500,0,0,0,1,2,-1.3877884,-1.0,0.06733333,19,200
7857,24,1500,0,0,0,1,3,-0.67678857,0.0,0.06733333,19,200
7858,24,1500,0,0,0,1,4,0.280465,1.0,0.06733333,19,200
7859,24,1500,0,0,0,1,5,-1.7532543,-1.0,0.06733333,19,200
7860,24,1500,0,0,0,1,6,1.6484935,1.0,0.06733333,19,200
7861,24,1500,0,0,0,1,7,0.60537666,0.0,0.06733333,19,200
7862,24,1500,0,0,0,1,8,-0.5780976,-1.0,0.06733333,19,200
7863,24,1500,0,0,0,1,9,0.47544572,0.0,0.06733333,19,200
7864,24,1500,0,0,0,1,10,1.7345515,1.0,0.06733333,19,200
7865,24,1500,0,0,0,1,11,-0.22131681,-1.0,0.06733333,19,200
7866,24,1500,0,0,0,1,12,-1.4868422,-4.0,0.06733333,19,200
7867,24,1500,0,0,0,1,13,2.569798,0.0,0.06733333,19,200
7868,24,1500,0,0,0,1,14,6.6047482,4.0,0.06733333,19,200
7869,24,1500,0,0,0,1,15,2.4732504,0.0,0.06733333,19,200
7870,24,1500,0,0,0,1,16,-1.2954051,-4.0,0.06733333,19,200
7871,24,1500,0,0,0,1,17,6.6845574,4.0,0.06733333,19,200
7872,24,1500,0,0,0,1,18,1.6905925,5.0,0.06733333,19,200
7873,24,1500,0,0,0,1,19,1.5484705,5.0,0.06733333,19,200
7874,24,1500,0,0,0,1,20,-0.45030943,3.0,0.06733333,19,200
7875,25,1500,0,1,0,0,0,1.3099269,1.0,0.0,4,200
7876,25,1500,0,1,0,0,1,0.2905573,0.0,0.0,4,200
7877,25,1500,0,1,0,0,2,-0.6815199,-1.0,0.0,4,200
7878,25,1500,0,1,0,0,3,0.11710825,0.0,0.0,4,200
7879,25,1500,0,1,0,0,4,0.97384596,1.0,0.0,4,200
7880,25,1500,0,1,0,0,5,-0.9554583,-1.0,0.0,4,200
7881,25,1500,0,1,0,0,6,0.76536655,1.0,0.0,4,200
7882,25,1500,0,1,0,0,7,-0.14387785,0.0,0.0,4,200
7883,25,1500,0,1,0,0,8,-1.1410108,-1.0,0.0,4,200
7884,25,1500,0,1,0,0,9,-0.12601076,0.0,0.0,4,200
7885,25,1500,0,1,0,0,10,1.072982,1.0,0.0,4,200
7886,25,1500,0,1,0,0,11,-0.97716063,-1.0,0.0,4,200
7887,25,1500,0,1,0,0,12,-3.7984774,-4.0,0.0,4,200
7888,25,1500,0,1,0,0,13,0.35958087,0.0,0.0,4,200
7889,25,1500,0,1,0,0,14,4.471404,4.0,0.0,4,200
7890,25,1500,0,1,0,0,15,0.011363708,0.0,0.0,4,200
7891,25,1500,0,1,0,0,16,-3.821151,-4.0,0.0,4,200
7892,25,1500,0,1,0,0,17,4.2512937,4.0,0.0,4,200
7893,25,1500,0,1,0,0,18,4.9036145,5.0,0.0,4,200
7894,25,1500,0,1,0,0,19,4.739751,5.0,0.0,4,200
7895,25,1500,0,1,0,0,20,2.6444888,3.0,0.0,4,200
7896,25,1500,0,0,1,0,0,1.2505865,1.0,0.06533334,10,200
7897,25,1500,0,0,1,0,1,0.47727126,0.0,0.06533334,10,200
7898,25,1500,0,0,1,0,2,-0.3792192,-1.0,0.06533334,10,200
7899,25,1500,0,0,1,0,3,0.08985631,0.0,0.06533334,10,200
7900,25,1500,0,0,1,0,4,0.8970091,1.0,0.06533334,10,200
7901,25,1500,0,0,1,0,5,-0.9874187,-1.0,0.06533334,10,200
7902,25,1500,0,0,1,0,6,0.49347833,1.0,0.06533334,10,200
7903,25,1500,0,0,1,0,7,-0.52768,0.0,0.06533334,10,200
7904,25,1500,0,0,1,0,8,-1.5684526,-1.0,0.06533334,10,200
7905,25,1500,0,0,1,0,9,-0.47772923,0.0,0.06533334,10,200
7906,25,1500,0,0,1,0,10,0.91782266,1.0,0.06533334,10,200
7907,25,1500,0,0,1,0,11,-1.1266562,-1.0,0.06533334,10,200
7908,25,1500,0,0,1,0,12,-2.7003932,-4.0,0.06533334,10,200
7909,25,1500,0,0,1,0,13,1.7931114,0.0,0.06533334,10,200
7910,25,1500,0,0,1,0,14,6.216359,4.0,0.06533334,10,200
7911,25,1500,0,0,1,0,15,1.2124298,0.0,0.06533334,10,200
7912,25,1500,0,0,1,0,16,-2.2635584,-4.0,0.06533334,10,200
7913,25,1500,0,0,1,0,17,6.1403923,4.0,0.06533334,10,200
7914,25,1500,0,0,1,0,18,2.8516762,5.0,0.06533334,10,200
7915,25,1500,0,0,1,0,19,2.3211887,5.0,0.06533334,10,200
7916,25,1500,0,0,1,0,20,-0.06562706,3.0,0.06533334,10,200
7917,25,1500,0,0,0,1,0,0.89215404,1.0,0.075333335,20,200
7918,25,1500,0,0,0,1,1,0.07258156,0.0,0.075333335,20,200
7919,25,1500,0,0,0,1,2,-1.0063694,-1.0,0.075333335,20,200
7920,25,1500,0,0,0,1,3,0.5026717,0.0,0.075333335,20,200
7921,25,1500,0,0,0,1,4,1.3703139,1.0,0.075333335,20,200
7922,25,1500,0,0,0,1,5,-0.28216916,-1.0,0.075333335,20,200
7923,25,1500,0,0,0,1,6,0.8860372,1.0,0.075333335,20,200
7924,25,1500,0,0,0,1,7,-0.3252376,0.0,0.075333335,20,200
7925,25,1500,0,0,0,1,8,-1.1397582,-1.0,0.075333335,20,200
7926,25,1500,0,0,0,1,9,-0.8377014,0.0,0.075333335,20,200
7927,25,1500,0,0,0,1,10,0.20895115,1.0,0.075333335,20,200
7928,25,1500,0,0,0,1,11,-1.8642211,-1.0,0.075333335,20,200
7929,25,1500,0,0,0,1,12,-2.846009,-4.0,0.075333335,20,200
7930,25,1500,0,0,0,1,13,0.8932893,0.0,0.075333335,20,200
7931,25,1500,0,0,0,1,14,5.6370645,4.0,0.075333335,20,200
7932,25,1500,0,0,0,1,15,1.0166894,0.0,0.075333335,20,200
7933,25,1500,0,0,0,1,16,-3.3101835,-4.0,0.075333335,20,200
7934,25,1500,0,0,0,1,17,5.473888,4.0,0.075333335,20,200
7935,25,1500,0,0,0,1,18,2.9225473,5.0,0.075333335,20,200
7936,25,1500,0,0,0,1,19,3.2429068,5.0,0.075333335,20,200
7937,25,1500,0,0,0,1,20,0.4884922,3.0,0.075333335,20,200
7938,26,1500,0,1,0,0,0,1.6455526,1.0,0.0,5,200
7939,26,1500,0,1,0,0,1,0.60715663,0.0,0.0,5,200
7940,26,1500,0,1,0,0,2,-0.34908038,-1.0,0.0,5,200
7941,26,1500,0,1,0,0,3,0.35560644,0.0,0.0,5,200
7942,26,1500,0,1,0,0,4,1.2470759,1.0,0.0,5,200
7943,26,1500,0,1,0,0,5,-0.6386597,-1.0,0.0,5,200
7944,26,1500,0,1,0,0,6,0.16312583,1.0,0.0,5,200
7945,26,1500,0,1,0,0,7,-0.8100011,0.0,0.0,5,200
7946,26,1500,0,1,0,0,8,-1.8640823,-1.0,0.0,5,200
7947,26,1500,0,1,0,0,9,-0.2237497,0.0,0.0,5,200
7948,26,1500,0,1,0,0,10,0.86968035,1.0,0.0,5,200
7949,26,1500,0,1,0,0,11,-1.258599,-1.0,0.0,5,200
7950,26,1500,0,1,0,0,12,-4.4683576,-4.0,0.0,5,200
7951,26,1500,0,1,0,0,13,-0.5780858,0.0,0.0,5,200
7952,26,1500,0,1,0,0,14,3.449241,4.0,0.0,5,200
