,time,group,dim_1,dim_2
160,0,0,-0.6049264,-0.5499991
161,0,0,-0.66440135,-0.67633355
162,0,0,-0.6475345,-0.5791546
163,0,0,-0.56004596,-0.46992463
164,0,0,-0.69019705,-0.23118268
165,0,0,-0.6693061,-0.2707417
166,0,0,-0.6060046,-0.5923036
167,0,0,-0.5654878,-0.42954686
168,0,0,-0.59944147,-0.56041807
169,0,0,-0.4569828,-0.3967025
170,0,0,-0.65032136,-0.6611955
171,0,0,-0.6708919,-0.48446104
172,0,0,-0.60808015,-0.5401572
173,0,0,-0.6076862,-0.5364223
174,0,0,-0.6341863,-0.47613695
175,0,0,-0.6771841,-0.6249136
176,0,0,-0.6677976,-0.47366017
177,0,0,-0.670161,-0.61116195
178,0,0,-0.6029748,-0.56698066
179,0,0,-0.6782357,-0.60422534
180,0,0,-0.6653007,-0.56502795
181,0,0,-0.54309314,-0.45356128
182,0,0,-0.701421,-0.6577198
183,0,0,-0.65213156,-0.5058385
184,0,0,-0.69779885,-0.6237153
185,0,0,-0.6530017,-0.6264195
186,0,0,-0.65568,-0.532999
187,0,0,-0.70175356,-0.7014489
188,0,0,-0.6389754,-0.40070188
189,0,0,-0.67417943,-0.39803898
190,0,0,-0.6794559,-0.65667593
191,0,0,-0.6561832,-0.51456225
192,0,0,-0.4724884,-0.2348169
193,0,0,-0.6393265,-0.6080358
194,0,0,-0.7156258,-0.63509214
195,0,0,-0.6315821,-0.63667643
196,0,0,-0.69768053,-0.7096416
197,0,0,-0.6213774,-0.45820266
198,0,0,-0.6795427,-0.63603175
199,0,0,-0.6535913,-0.5817804
200,0,0,-0.6107294,-0.075044975
201,0,0,-0.57859445,-0.5285158
202,0,0,-0.61981434,-0.56334794
203,0,0,-0.6446134,-0.47935763
204,0,0,-0.6181956,-0.5780789
205,0,0,-0.5707389,-0.46845463
206,0,0,-0.545284,-0.55294853
207,0,0,-0.5997784,-0.58561426
208,0,0,-0.7084378,-0.4698438
209,0,0,-0.6929582,-0.6658753
210,0,0,-0.6795407,-0.57525223
211,0,0,-0.69467264,-0.6892543
212,0,0,-0.4816043,-0.4499648
213,0,0,-0.6397352,-0.53566086
214,0,0,-0.5412523,-0.51510745
215,0,0,-0.701599,-0.61385894
216,0,0,-0.67569005,-0.6037423
217,0,0,-0.6325259,-0.5939764
218,0,0,-0.6054689,-0.22721924
219,0,0,-0.68593,-0.61971396
220,0,0,-0.6809332,-0.61613095
221,0,0,-0.6382754,-0.51982886
222,0,0,-0.6540389,-0.34913257
223,0,0,-0.6388503,-0.614339
224,0,0,-0.63137186,-0.5126226
225,0,0,-0.42833886,-0.30560508
226,0,0,-0.6833206,-0.6522199
227,0,0,-0.68964666,-0.41271737
228,0,0,-0.68911695,-0.6720017
229,0,0,-0.61984956,-0.53488785
230,0,0,-0.66060627,-0.49890298
231,0,0,-0.659211,-0.6073486
232,0,0,-0.49434182,-0.36246586
233,0,0,-0.61352164,-0.56709623
234,0,0,-0.7187727,-0.23968887
235,0,0,-0.69176877,-0.68023664
236,0,0,-0.49107486,-0.34927106
237,0,0,-0.6779455,-0.54042804
238,0,0,-0.5984867,-0.41461647
239,0,0,-0.70501584,-0.6056229
240,0,0,-0.6058511,-0.42709503
241,0,0,-0.64264226,-0.5493753
242,0,0,-0.56762123,-0.4313415
243,0,0,-0.6629148,-0.5094595
244,0,0,-0.6465979,-0.6195835
245,0,0,-0.6783403,-0.56506914
246,0,0,-0.5831217,-0.515355
247,0,0,-0.61245465,-0.2751561
248,0,0,-0.6790213,-0.647993
249,0,0,-0.6779161,-0.64185387
250,0,0,-0.665442,-0.6705912
251,0,0,-0.7126214,-0.6019133
252,0,0,-0.69744885,-0.56454045
253,0,0,-0.6105627,-0.5947369
254,0,0,-0.5688266,-0.42055282
255,0,0,-0.69520473,-0.61031204
256,0,0,-0.68802136,-0.5377002
257,0,0,-0.67737067,-0.6754293
258,0,0,-0.56827,-0.30500162
259,0,0,-0.59307593,-0.15195893
260,0,0,-0.686747,-0.6866172
261,0,0,-0.6835292,-0.5385327
262,0,0,-0.6689702,-0.3655655
263,0,0,-0.5951137,-0.27642515
264,0,0,-0.7146037,-0.69505084
265,0,0,-0.6508376,-0.4279574
266,0,0,-0.68329096,-0.6660779
267,0,0,-0.7022941,-0.5181443
268,0,0,-0.6802156,-0.6900556
269,0,0,-0.6698844,-0.63699245
270,0,0,-0.6686931,-0.4448907
271,0,0,-0.6620754,-0.5767509
272,0,0,-0.6684593,-0.6397472
273,0,0,-0.6698028,-0.29888692
274,0,0,-0.68573785,-0.46099335
275,0,0,-0.6372091,-0.38256827
276,0,0,-0.6406112,-0.5772588
277,0,0,-0.6537487,-0.6419614
278,0,0,-0.5956645,-0.51551163
279,0,0,-0.7144852,-0.19004802
280,0,0,-0.69175285,-0.6788385
281,0,0,-0.6592742,-0.57777023
282,0,0,-0.6541538,-0.45152405
283,0,0,-0.6505697,-0.61139035
284,0,0,-0.671616,-0.60781807
285,0,0,-0.68452615,-0.54976356
286,0,0,-0.7135698,-0.41144657
287,0,0,-0.63147366,-0.6243804
288,0,0,-0.5508676,-0.50709623
289,0,0,-0.5564172,-0.52069604
290,0,0,-0.4707995,-0.40869808
291,0,0,-0.6309449,0.0022930694
292,0,0,-0.61626977,-0.4414589
293,0,0,-0.7061638,-0.6471065
294,0,0,-0.58477753,-0.47109088
295,0,0,-0.5873162,-0.5033889
296,0,0,-0.6324414,-0.49372017
297,0,0,-0.55997384,-0.5344712
298,0,0,-0.6364465,-0.6177896
299,0,0,-0.49128923,-0.44730663
300,0,0,-0.5991868,-0.47646213
301,0,0,-0.59261537,-0.5871839
302,0,0,-0.59293675,-0.57169867
303,0,0,-0.6947767,-0.4979776
304,0,0,-0.6206414,-0.5814009
305,0,0,-0.6012946,-0.5406775
306,0,0,-0.68606925,-0.41518468
307,0,0,-0.6029053,-0.60685706
308,0,0,-0.58414364,-0.46158016
309,0,0,-0.68662333,-0.68789524
310,0,0,-0.6675181,-0.6108778
311,0,0,-0.6233849,-0.63845754
312,0,0,-0.5735161,-0.44504356
313,0,0,-0.7142241,-0.6104443
314,0,0,-0.6412364,-0.55675936
315,0,0,-0.69562876,-0.69596994
316,0,0,-0.65949744,-0.30212513
317,0,0,-0.35928753,-0.26959336
318,0,0,-0.6684568,-0.66488194
319,0,0,-0.69886285,-0.4655117
320,0,0,-0.6697865,-0.4071791
321,0,0,-0.6998965,-0.6679456
322,0,0,-0.69734097,-0.62838805
323,0,0,-0.45640677,-0.35638678
324,0,0,-0.6601199,-0.6390327
325,0,0,-0.6698278,-0.662302
326,0,0,-0.56782,-0.46090102
327,0,0,-0.6914295,-0.43973926
328,0,0,-0.6655791,-0.6507171
329,0,0,-0.69416,-0.65962243
330,0,0,-0.6906586,-0.5316828
331,0,0,-0.6797131,-0.3444311
332,0,0,-0.6893764,-0.6574306
333,0,0,-0.68913627,-0.630791
334,0,0,-0.6828585,-0.515604
335,0,0,-0.69480413,-0.5766831
336,0,0,-0.6848752,-0.66861534
337,0,0,-0.6864206,-0.5285593
338,0,0,-0.67762744,-0.64369214
339,0,0,-0.617248,-0.5334186
340,0,0,-0.51638716,-0.36220706
341,0,0,-0.667233,-0.5359507
342,0,0,-0.68194366,-0.64216876
343,0,0,-0.6496859,-0.48077196
344,0,0,-0.5050614,-0.512856
345,0,0,-0.68145984,-0.62887365
346,0,0,-0.68251157,-0.68597317
347,0,0,-0.52853453,-0.46688244
348,0,0,-0.69643533,-0.5461467
349,0,0,-0.67899007,-0.52494943
350,0,0,-0.5565978,-0.5288114
351,0,0,-0.65759945,-0.598887
352,0,0,-0.5474477,-0.35057506
353,0,0,-0.666889,-0.47640583
354,0,0,-0.69320863,-0.55946714
355,0,0,-0.6367381,-0.6314316
356,0,0,-0.6817845,-0.6249925
357,0,0,-0.66152763,-0.5473221
358,0,0,-0.6514068,-0.63775164
359,0,0,-0.68263143,-0.6471762
360,0,0,-0.67535716,-0.58885735
361,0,0,-0.69180405,-0.51884836
362,0,0,-0.6280613,-0.5120571
363,0,0,-0.6816281,-0.5124223
364,0,0,-0.6195961,-0.43446982
365,0,0,-0.6799767,-0.62734675
366,0,0,-0.6719071,-0.63881785
367,0,0,-0.7194045,-0.5809795
368,0,0,-0.6650333,-0.543005
369,0,0,-0.6903532,-0.37417522
370,0,0,-0.6879775,-0.41911417
371,0,0,-0.7109952,-0.49346665
372,0,0,-0.6499185,-0.63304603
373,0,0,-0.6017388,-0.61647856
374,0,0,-0.67928,-0.56985176
375,0,0,-0.6566607,-0.6432433
376,0,0,-0.6417477,-0.60858214
377,0,0,-0.7176186,-0.21936473
378,0,0,-0.663683,-0.6313899
379,0,0,-0.7034654,-0.580751
380,0,0,-0.6342688,-0.6075434
381,0,0,-0.5959024,-0.52077466
382,0,0,-0.71609354,-0.6262357
383,0,0,-0.591212,-0.42447206
384,0,0,-0.6852536,-0.59117097
385,0,0,-0.6578083,-0.49996445
386,0,0,-0.6173536,-0.44589853
387,0,0,-0.58840907,-0.28380117
388,0,0,-0.67527986,-0.55922645
389,0,0,-0.66024274,-0.54618174
390,0,0,-0.66230124,-0.5825723
391,0,0,-0.69079196,-0.4511976
392,0,0,-0.6043619,-0.5620332
393,0,0,-0.6470663,-0.5657069
394,0,0,-0.6363144,-0.3873521
395,0,0,-0.6574403,-0.6553273
396,0,0,-0.7023592,-0.5185395
397,0,0,-0.6581254,-0.53714097
398,0,0,-0.6557975,-0.5847247
399,0,0,-0.66347396,-0.6486275
400,0,0,-0.671514,-0.6553887
401,0,0,-0.5923342,-0.3943007
402,0,0,-0.63189465,-0.5636315
403,0,0,-0.63566273,-0.5202034
404,0,0,-0.63057506,-0.38798547
405,0,0,-0.5864921,-0.24501978
406,0,0,-0.68790823,-0.6578487
407,0,0,-0.6955692,-0.6478242
408,0,0,-0.6811695,-0.23180898
409,0,0,-0.6352842,-0.53333545
410,0,0,-0.592202,-0.55074185
411,0,0,-0.5813358,-0.56009644
412,0,0,-0.6909138,-0.7087525
413,0,0,-0.67237884,-0.61401075
414,0,0,-0.5846484,-0.5202739
415,0,0,-0.5812237,-0.42526937
416,0,0,-0.720843,-0.45076305
417,0,0,-0.677643,-0.49229014
418,0,0,-0.5924403,-0.4767303
419,0,0,-0.47526065,-0.47659555
420,0,0,-0.5211638,-0.4614571
421,0,0,-0.6736379,-0.6348288
422,0,0,-0.69167596,-0.16667162
423,0,0,-0.70568204,-0.68259424
424,0,0,-0.6733438,-0.6595329
425,0,0,-0.67955124,-0.5126902
426,0,0,-0.6982252,-0.7162253
427,0,0,-0.5840829,-0.31224424
428,0,0,-0.6330096,-0.5902174
429,0,0,-0.629467,-0.4312665
430,0,0,-0.58900684,-0.49448943
431,0,0,-0.5681583,-0.2489663
432,0,0,-0.5939701,-0.34143934
433,0,0,-0.6674821,-0.5822496
434,0,0,-0.43701714,-0.3858648
435,0,0,-0.6426323,-0.49315512
436,0,0,-0.6335346,-0.56873286
437,0,0,-0.61122423,-0.53398025
438,0,0,-0.65362316,-0.38163784
439,0,0,-0.5642214,-0.551446
440,0,0,-0.6911432,-0.6105268
441,0,0,-0.5677289,-0.5531802
442,0,0,-0.624943,-0.6253248
443,0,0,-0.69171166,-0.55471087
444,0,0,-0.59424233,-0.5811621
445,0,0,-0.6992971,-0.5800566
446,0,0,-0.6400131,-0.28356788
447,0,0,-0.6385827,-0.56548834
448,0,0,-0.690092,-0.6232795
449,0,0,-0.64675677,-0.34417957
450,0,0,-0.69227254,-0.6998575
451,0,0,-0.6982606,-0.6521398
452,0,0,-0.7069797,-0.65103287
453,0,0,-0.54522306,-0.49431053
454,0,0,-0.67179626,-0.5619598
455,0,0,-0.6854382,-0.65830326
456,0,0,-0.70286274,-0.479646
457,0,0,-0.67931455,-0.30568618
458,0,0,-0.67486006,-0.52670854
459,0,0,-0.6601458,-0.46899062
460,0,0,-0.5094231,-0.5037342
461,0,0,-0.55184585,-0.51224154
462,0,0,-0.6874798,-0.6552182
463,0,0,-0.5816059,-0.49175864
464,0,0,-0.6996585,-0.6615068
465,0,0,-0.60007143,-0.5309921
466,0,0,-0.61142194,-0.46197307
467,0,0,-0.5065705,-0.45390671
468,0,0,-0.5964667,-0.61225206
469,0,0,-0.5547235,-0.5136467
470,0,0,-0.5341055,-0.5124359
471,0,0,-0.6800001,-0.5832294
472,0,0,-0.67791283,-0.60302955
473,0,0,-0.6086796,-0.6159995
474,0,0,-0.6943642,-0.68241644
475,0,0,-0.67678225,-0.6097858
476,0,0,-0.69160384,-0.63173205
477,0,0,-0.63220584,-0.46358213
478,0,0,-0.72211397,-0.53376144
479,0,0,-0.67099017,-0.669447
480,0,0,-0.5806143,-0.5375667
481,0,0,-0.6692157,-0.45914286
482,0,0,-0.6238107,-0.58994496
483,0,0,-0.4744429,-0.4580851
484,0,0,-0.5846686,-0.44032738
485,0,0,-0.60995954,-0.5399542
486,0,0,-0.5700471,-0.5270846
487,0,0,-0.5769437,-0.31099486
488,0,0,-0.6292701,-0.37386784
489,0,0,-0.67776334,-0.5794922
490,0,0,-0.54997957,-0.3450937
491,0,0,-0.5887858,-0.49773505
492,0,0,-0.6836608,-0.5103311
493,0,0,-0.69536465,-0.6630643
494,0,0,-0.6645791,-0.64575446
495,0,0,-0.6319636,-0.4379072
496,0,0,-0.6591417,-0.6490265
497,0,0,-0.69544107,-0.4917852
498,0,0,-0.6929383,-0.5459212
499,0,0,-0.6475255,-0.27502066
500,0,0,-0.6855906,-0.5336495
501,0,0,-0.39863476,-0.35819855
502,0,0,-0.6904238,-0.48853347
503,0,0,-0.7142668,-0.6662999
504,0,0,-0.62558174,-0.43839428
505,0,0,-0.62647396,-0.49803537
506,0,0,-0.6780832,-0.60180235
507,0,0,-0.6342908,-0.507302
508,0,0,-0.5337294,-0.47779024
509,0,0,-0.69177824,-0.60191244
510,0,0,-0.6605809,-0.63923913
511,0,0,-0.6904885,-0.45843795
512,0,0,-0.63754743,-0.5690863
513,0,0,-0.5824688,-0.5726935
514,0,0,-0.6896335,-0.620686
515,0,0,-0.58115816,-0.5028594
516,0,0,-0.67128277,-0.62774795
517,0,0,-0.6279404,-0.4671711
518,0,0,-0.696144,-0.49820504
519,0,0,-0.64971125,-0.49825895
520,0,0,-0.6947663,-0.6603919
521,0,0,-0.6392116,-0.5636283
522,0,0,-0.66375214,-0.37658855
523,0,0,-0.66434,-0.66587156
524,0,0,-0.6447719,-0.64452136
525,0,0,-0.67488223,-0.6174451
526,0,0,-0.6136028,-0.46371812
527,0,0,-0.68118614,-0.30312225
528,0,0,-0.67812854,-0.5938297
529,0,0,-0.65243584,-0.57851714
530,0,0,-0.6800672,-0.5127035
531,0,0,-0.64661163,-0.5179865
532,0,0,-0.5657044,-0.51519716
533,0,0,-0.61782664,-0.6181888
534,0,0,-0.6441189,-0.49063095
535,0,0,-0.68570197,-0.47525132
536,0,0,-0.63659036,-0.59176266
537,0,0,-0.627939,-0.59882796
538,0,0,-0.6949675,-0.559005
539,0,0,-0.7065557,-0.70104057
540,0,0,-0.6577974,-0.49696767
541,0,0,-0.48579592,-0.458937
542,0,0,-0.6142237,-0.5286903
543,0,0,-0.65341634,-0.5874379
544,0,0,-0.66416264,-0.63206154
545,0,0,-0.6385022,-0.6082724
546,0,0,-0.67888755,-0.6643148
547,0,0,-0.7027893,-0.5231317
548,0,0,-0.6995665,-0.5610882
549,0,0,-0.6843866,-0.6337825
550,0,0,-0.6393831,-0.5044316
551,0,0,-0.5456527,-0.40000495
552,0,0,-0.63981557,-0.6327425
553,0,0,-0.6371557,-0.62293595
554,0,0,-0.6654922,-0.42914385
555,0,0,-0.67020816,-0.64443475
556,0,0,-0.6525812,-0.4092392
557,0,0,-0.6499177,-0.62013847
558,0,0,-0.6398712,-0.52077705
559,0,0,-0.70775354,-0.47337538
560,0,0,-0.6515969,-0.27074617
561,0,0,-0.6091993,-0.6162737
562,0,0,-0.71420723,-0.7113927
563,0,0,-0.7027893,-0.689581
564,0,0,-0.60202056,-0.51910806
565,0,0,-0.61838055,-0.53329855
566,0,0,-0.61978966,-0.58509624
567,0,0,-0.6752341,-0.64663893
568,0,0,-0.64303815,-0.6260065
569,0,0,-0.62290317,-0.6028321
570,0,0,-0.62948513,-0.37120318
571,0,0,-0.68943727,-0.68407434
572,0,0,-0.629538,-0.5215553
573,0,0,-0.6530012,-0.49821
574,0,0,-0.6243801,-0.42039287
575,0,0,-0.6706555,-0.63184667
576,0,0,-0.5060326,-0.3940869
577,0,0,-0.6838915,-0.24569589
578,0,0,-0.6689589,-0.6582858
579,0,0,-0.6804505,-0.4966034
580,0,0,-0.6801025,-0.68351275
581,0,0,-0.54546225,-0.49253196
582,0,0,-0.5999347,-0.56454
583,0,0,-0.7021158,-0.7090807
584,0,0,-0.65792614,-0.6394886
585,0,0,-0.67350256,-0.46689805
586,0,0,-0.6425776,-0.54356074
587,0,0,-0.71335375,-0.6083969
588,0,0,-0.7165745,-0.64887583
589,0,0,-0.6754237,-0.6692638
590,0,0,-0.61679274,-0.5844378
591,0,0,-0.6882981,-0.555641
592,0,0,-0.6732416,-0.5243489
593,0,0,-0.56703603,-0.54216325
594,0,0,-0.64202356,-0.5402433
595,0,0,-0.68870425,-0.64473736
596,0,0,-0.7117547,-0.6683202
597,0,0,-0.61234564,-0.5639919
598,0,0,-0.5999142,-0.45319253
599,0,0,-0.6137219,-0.52462447
600,0,0,-0.71806836,-0.6226867
601,0,0,-0.684498,-0.61523825
602,0,0,-0.58906454,-0.51208556
603,0,0,-0.6438251,-0.5994879
604,0,0,-0.5282117,-0.30276307
605,0,0,-0.65776193,-0.60123074
606,0,0,-0.55999345,-0.38017806
607,0,0,-0.685364,-0.6124095
608,0,0,-0.68941855,-0.57442814
609,0,0,-0.60428256,-0.46169502
610,0,0,-0.6213584,-0.5687377
611,0,0,-0.6829909,-0.4411713
612,0,0,-0.6912732,-0.5895599
613,0,0,-0.6583323,-0.5876371
614,0,0,-0.70234936,-0.4278948
615,0,0,-0.60394454,-0.5553785
616,0,0,-0.6704974,-0.32428756
617,0,0,-0.6006184,-0.5336026
618,0,0,-0.69366825,-0.6697825
619,0,0,-0.67989856,-0.64066344
620,0,0,-0.5713185,-0.5277324
621,0,0,-0.65663075,-0.6272685
622,0,0,-0.569598,-0.55266076
623,0,0,-0.7063125,-0.5694764
624,0,0,-0.6950024,-0.62688357
625,0,0,-0.55716026,-0.5069166
626,0,0,-0.6775473,-0.23978215
627,0,0,-0.66781676,-0.57865155
628,0,0,-0.6390767,-0.6430539
629,0,0,-0.63058144,-0.5265214
630,0,0,-0.48573145,-0.3431136
631,0,0,-0.58288676,-0.3230769
632,0,0,-0.6754958,-0.6265459
633,0,0,-0.59660935,-0.45102605
634,0,0,-0.67133325,-0.52357334
635,0,0,-0.6515274,-0.53894985
636,0,0,-0.68159974,-0.62436277
637,0,0,-0.55509144,-0.440058
638,0,0,-0.71147865,-0.5154765
639,0,0,-0.645204,-0.63490605
640,0,0,-0.7277713,-0.5589936
641,0,0,-0.645559,-0.5755117
642,0,0,-0.4961155,-0.40662473
643,0,0,-0.67783225,-0.44315758
644,0,0,-0.6697327,-0.6350751
645,0,0,-0.59187466,-0.49823308
646,0,0,-0.46729124,-0.38650212
647,0,0,-0.67143553,-0.6437586
648,0,0,-0.62569755,-0.4124837
649,0,0,-0.66473335,-0.40820003
650,0,0,-0.59422886,-0.49097928
651,0,0,-0.56465787,-0.53591704
652,0,0,-0.49027467,-0.48181427
653,0,0,-0.5851182,-0.529265
654,0,0,-0.60708654,-0.5528718
655,0,0,-0.69180506,-0.56857896
656,0,0,-0.63746816,-0.46958357
657,0,0,-0.6835613,-0.5761843
658,0,0,-0.67629397,-0.49721813
659,0,0,-0.5539654,-0.48146358
660,0,0,-0.69372994,-0.5457325
661,0,0,-0.6723131,-0.66379166
662,0,0,-0.67443156,-0.6057159
663,0,0,-0.6807732,-0.57407445
664,0,0,-0.682951,-0.6992942
665,0,0,-0.6045311,-0.5656863
666,0,0,-0.5988566,-0.58217514
667,0,0,-0.4987423,-0.43053943
668,0,0,-0.68091077,-0.6334721
669,0,0,-0.5414949,-0.44844243
670,0,0,-0.59557384,-0.555892
671,0,0,-0.63933563,-0.5806802
672,0,0,-0.4558128,-0.4566224
673,0,0,-0.5934162,-0.47116315
674,0,0,-0.6762431,-0.38425297
675,0,0,-0.7068888,-0.6515172
676,0,0,-0.640507,-0.5817022
677,0,0,-0.68091923,-0.6268521
678,0,0,-0.6882389,-0.54176474
679,0,0,-0.6574059,-0.50984
680,0,0,-0.6602408,-0.65093255
681,0,0,-0.6914581,-0.5701175
682,0,0,-0.5336234,-0.5731507
683,0,0,-0.65719813,-0.6591005
684,0,0,-0.63386095,-0.55204016
685,0,0,-0.6507109,-0.44295755
686,0,0,-0.71019214,-0.692881
687,0,0,-0.6040047,-0.33199748
688,0,0,-0.5758587,-0.5542345
689,0,0,-0.68880725,-0.5566334
690,0,0,-0.70362705,-0.62547874
691,0,0,-0.680597,-0.6678463
692,0,0,-0.7004405,-0.7135238
693,0,0,-0.6735421,-0.34057274
694,0,0,-0.6535982,-0.6307625
695,0,0,-0.4554076,-0.36565298
696,0,0,-0.626576,-0.4707622
697,0,0,-0.5820616,-0.586373
698,0,0,-0.6049883,-0.60232025
699,0,0,-0.6729867,-0.32819486
700,0,0,-0.5755552,-0.51265377
