,time,group,dim_1,dim_2
427,0,0,0.63256234,0.19624963
428,0,0,0.8647419,0.035763502
429,0,0,0.74914455,0.14492008
430,0,0,0.7657065,0.071709275
431,0,0,0.57634646,0.22937566
432,0,0,0.66028404,0.18277295
433,0,0,0.8832923,0.06589186
434,0,0,0.5816227,0.03987363
435,0,0,0.8024336,0.110806465
436,0,0,0.84982216,0.051232398
437,0,0,0.80941755,0.059773237
438,0,0,0.73080075,0.19697869
439,0,0,0.78882265,0.014054418
440,0,0,0.9200376,0.06286216
441,0,0,0.7925199,0.015333056
442,0,0,0.8840568,0.0053568184
443,0,0,0.8807193,0.10248193
444,0,0,0.8310612,0.014538646
445,0,0,0.90408456,0.090072185
446,0,0,0.6514524,0.25619704
447,0,0,0.85106003,0.05710411
448,0,0,0.9283745,0.053153634
449,0,0,0.6993222,0.21840969
450,0,0,0.98439837,0.00090292096
451,0,0,0.95465004,0.038689673
452,0,0,0.95998865,0.045671582
453,0,0,0.73481715,0.04067844
454,0,0,0.8718852,0.08321726
455,0,0,0.95002747,0.02523449
456,0,0,0.8351385,0.16315693
457,0,0,0.6948043,0.26862374
458,0,0,0.84895325,0.110165
459,0,0,0.7975441,0.14024574
460,0,0,0.7163694,0.008583218
461,0,0,0.7522296,0.032793283
462,0,0,0.9492661,0.028855205
463,0,0,0.75856376,0.06836119
464,0,0,0.96229774,0.033103466
465,0,0,0.7994554,0.053936273
466,0,0,0.7583164,0.1105057
467,0,0,0.67890877,0.041561574
468,0,0,0.85474694,-0.0057216883
469,0,0,0.75525117,0.033854008
470,0,0,0.7399038,0.020032972
471,0,0,0.8927842,0.07411173
472,0,0,0.90540713,0.058715284
473,0,0,0.8659938,0.00033658743
474,0,0,0.97345746,0.014644593
475,0,0,0.90942144,0.053162932
476,0,0,0.9354515,0.0482907
477,0,0,0.77406406,0.12416467
478,0,0,0.8871717,0.1388357
479,0,0,0.9478059,0.0071243346
480,0,0,0.7904639,0.035470963
481,0,0,0.7969083,0.1536192
482,0,0,0.85808456,0.029409349
483,0,0,0.6593095,0.015764028
484,0,0,0.72411764,0.10667539
485,0,0,0.81277996,0.054675996
486,0,0,0.7755803,0.035316378
487,0,0,0.6266575,0.1920469
488,0,0,0.70816135,0.18510827
489,0,0,0.8885534,0.07514545
490,0,0,0.6319766,0.14890264
491,0,0,0.7678608,0.06927177
492,0,0,0.8434823,0.1279343
493,0,0,0.9603893,0.028953433
494,0,0,0.92644286,0.019207567
495,0,0,0.75562423,0.14203086
496,0,0,0.92495,0.013040483
497,0,0,0.83856213,0.14934719
498,0,0,0.8753265,0.10953042
499,0,0,0.65064883,0.2675473
500,0,0,0.86143076,0.112924844
501,0,0,0.53496957,0.03199801
502,0,0,0.8327231,0.14806154
503,0,0,0.97597265,0.04013008
504,0,0,0.7514875,0.13714704
505,0,0,0.7945533,0.095879704
506,0,0,0.90465426,0.059697807
507,0,0,0.8066393,0.09493169
508,0,0,0.7149856,0.04410723
509,0,0,0.9143544,0.06936589
510,0,0,0.9189966,0.020941257
511,0,0,0.81135243,0.16925254
512,0,0,0.85289335,0.053839147
513,0,0,0.8167622,0.012111366
514,0,0,0.9262066,0.05464986
515,0,0,0.76614815,0.060243517
516,0,0,0.9183386,0.036629856
517,0,0,0.7736218,0.11860719
518,0,0,0.8436246,0.14533642
519,0,0,0.8110399,0.112256944
520,0,0,0.95806694,0.0304057
521,0,0,0.85017866,0.058858097
522,0,0,0.73432446,0.20773363
523,0,0,0.9405893,0.00490427
524,0,0,0.91164756,0.0059804916
525,0,0,0.91353583,0.04643017
526,0,0,0.7610915,0.110830694
527,0,0,0.69429547,0.27175632
528,0,0,0.8990125,0.065332174
529,0,0,0.87006474,0.057807833
530,0,0,0.84264576,0.123710066
531,0,0,0.8228998,0.09619135
532,0,0,0.76407063,0.04057753
533,0,0,0.87397873,0.0053069293
534,0,0,0.8016827,0.11363712
535,0,0,0.81995404,0.15403321
536,0,0,0.86835754,0.037225813
537,0,0,0.8673068,0.026105076
538,0,0,0.886063,0.10178158
539,0,0,0.99527603,0.010234833
540,0,0,0.8158014,0.118919194
541,0,0,0.6678921,0.023244232
542,0,0,0.8077611,0.06562391
543,0,0,0.87710196,0.05223754
544,0,0,0.91640615,0.028531998
545,0,0,0.88144904,0.026986688
546,0,0,0.9497025,0.016349763
547,0,0,0.866031,0.13255224
548,0,0,0.8907759,0.103590816
549,0,0,0.9318399,0.0417144
550,0,0,0.80817515,0.10057154
551,0,0,0.6680113,0.10724309
552,0,0,0.89978445,0.010728598
553,0,0,0.8909371,0.01572609
554,0,0,0.77294546,0.17204651
555,0,0,0.9294582,0.024140984
556,0,0,0.7497095,0.17684501
557,0,0,0.897913,0.026772797
558,0,0,0.82014894,0.08943504
559,0,0,0.8341123,0.1710434
560,0,0,0.6504675,0.27344817
561,0,0,0.86655444,0.0005133748
562,0,0,1.008018,0.008406609
563,0,0,0.98447526,0.0156060755
564,0,0,0.7923682,0.06367302
565,0,0,0.81396025,0.06534463
566,0,0,0.8518097,0.029954135
567,0,0,0.9345581,0.026168317
568,0,0,0.89725435,0.01775527
569,0,0,0.86661804,0.019708693
570,0,0,0.70641756,0.18713218
571,0,0,0.971176,0.009973586
572,0,0,0.8134433,0.081534445
573,0,0,0.81331587,0.11463323
574,0,0,0.7378331,0.14894
575,0,0,0.92081493,0.03330353
576,0,0,0.6359638,0.08320725
577,0,0,0.6553308,0.31403002
578,0,0,0.9384371,0.013520181
579,0,0,0.8314584,0.13529468
580,0,0,0.9642173,0.0037261844
581,0,0,0.733719,0.04209906
582,0,0,0.82323194,0.030268192
583,0,0,0.9978777,0.0014265478
584,0,0,0.9173089,0.018876761
585,0,0,0.80543953,0.15122041
586,0,0,0.83826375,0.07535258
587,0,0,0.93412757,0.08016303
588,0,0,0.9651952,0.054014564
589,0,0,0.9507909,0.010407597
590,0,0,0.8492348,0.028285146
591,0,0,0.878983,0.09939924
592,0,0,0.846137,0.11067122
593,0,0,0.78419495,0.022579193
594,0,0,0.8355137,0.07728928
595,0,0,0.9426688,0.037089944
596,0,0,0.97564495,0.036923528
597,0,0,0.83156145,0.039485246
598,0,0,0.74398375,0.10848504
599,0,0,0.804515,0.06812349
600,0,0,0.94760823,0.07347828
601,0,0,0.9187217,0.05482325
602,0,0,0.7782685,0.059387177
603,0,0,0.87893736,0.036946595
604,0,0,0.5865615,0.1631528
605,0,0,0.8899697,0.045639217
606,0,0,0.66397935,0.13137722
607,0,0,0.91731787,0.057426274
608,0,0,0.8931382,0.08699769
609,0,0,0.7531025,0.10562095
610,0,0,0.84127116,0.042564005
611,0,0,0.7937986,0.17604819
612,0,0,0.9052098,0.07768494
613,0,0,0.880697,0.055596262
614,0,0,0.7979517,0.19915181
615,0,0,0.81953,0.03955841
616,0,0,0.7018465,0.24928021
617,0,0,0.8016973,0.052491575
618,0,0,0.9639783,0.02302584
619,0,0,0.93358254,0.03368652
620,0,0,0.7769347,0.035765767
621,0,0,0.90770286,0.026540786
622,0,0,0.7934642,0.017027587
623,0,0,0.901485,0.10249743
624,0,0,0.93438923,0.054115415
625,0,0,0.7521749,0.040315837
626,0,0,0.6466665,0.31366888
627,0,0,0.88096696,0.068658054
628,0,0,0.90660274,0.0029582381
629,0,0,0.8177104,0.07878786
630,0,0,0.585428,0.10457465
631,0,0,0.6394308,0.18778719
632,0,0,0.9204431,0.040472537
633,0,0,0.74012053,0.107655436
634,0,0,0.84424424,0.10985789
635,0,0,0.8412701,0.084961385
636,0,0,0.92317855,0.046349674
637,0,0,0.7031448,0.08581835
638,0,0,0.8666893,0.14411312
639,0,0,0.90510976,0.013043016
640,0,0,0.90910196,0.12513313
641,0,0,0.8630947,0.055025756
642,0,0,0.63791764,0.067341566
643,0,0,0.79158664,0.17098251
644,0,0,0.92246354,0.030379057
645,0,0,0.7703856,0.07111943
646,0,0,0.60334706,0.06096831
647,0,0,0.929839,0.025489956
648,0,0,0.73313,0.15543506
649,0,0,0.75750834,0.18622178
650,0,0,0.7668774,0.07789156
651,0,0,0.77807903,0.025275499
652,0,0,0.68731904,0.010357082
653,0,0,0.78772056,0.044508845
654,0,0,0.81995356,0.043556005
655,0,0,0.8906532,0.09280515
656,0,0,0.78203154,0.1236932
657,0,0,0.8902731,0.0815953
658,0,0,0.82897574,0.1319046
659,0,0,0.7318176,0.055925786
660,0,0,0.8757484,0.11022657
661,0,0,0.94471073,0.012039244
662,0,0,0.9048735,0.0543499
663,0,0,0.88681304,0.08109361
664,0,0,0.97744894,-0.005335152
665,0,0,0.8272772,0.03273347
666,0,0,0.8350235,0.017110735
667,0,0,0.65678185,0.052407533
668,0,0,0.9291762,0.039459646
669,0,0,0.69955814,0.07025263
670,0,0,0.81401414,0.03324142
671,0,0,0.8623999,0.046965808
672,0,0,0.6451792,0.0035347044
673,0,0,0.7522056,0.09123576
674,0,0,0.748555,0.21123657
675,0,0,0.96026945,0.045266688
676,0,0,0.8639504,0.047081053
677,0,0,0.9244716,0.044116616
678,0,0,0.86906743,0.10910624
679,0,0,0.82468724,0.109595716
680,0,0,0.927078,0.012484014
681,0,0,0.8915049,0.09147674
682,0,0,0.7827693,-0.022967935
683,0,0,0.9307537,0.004578978
684,0,0,0.8381735,0.06319207
685,0,0,0.77239,0.15182287
686,0,0,0.99202406,0.018555611
687,0,0,0.6606155,0.1965472
688,0,0,0.7989826,0.020376861
689,0,0,0.8800465,0.09906468
690,0,0,0.9394489,0.061240137
691,0,0,0.95341647,0.015085071
692,0,0,0.99986243,-0.0028873682
693,0,0,0.7155746,0.24000412
694,0,0,0.90805846,0.021927893
695,0,0,0.5801624,0.06715959
696,0,0,0.7752183,0.115113646
697,0,0,0.8262103,0.0022105575
698,0,0,0.8536664,0.007320553
699,0,0,0.70637655,0.24830526
700,0,0,0.769181,0.04937488
701,0,0,0.93914497,0.042033464
702,0,0,0.9153278,0.020772755
703,0,0,0.842968,0.08068073
704,0,0,0.8796139,0.07007623
705,0,0,0.972522,0.04129657
706,0,0,1.0016915,0.012356907
707,0,0,0.9165193,0.050590456
708,0,0,0.7145379,0.24971189
709,0,0,0.9450543,0.04253018
710,0,0,0.809688,0.047199816
711,0,0,0.6402684,0.08696386
712,0,0,0.63452893,0.060813934
713,0,0,0.8288897,0.06139496
714,0,0,0.6566994,0.26172757
715,0,0,0.68800735,0.099538
716,0,0,0.6400668,0.18178105
717,0,0,0.721962,0.22430432
718,0,0,0.8291737,0.09311032
719,0,0,0.6739869,0.12576959
720,0,0,0.8431154,0.010778964
721,0,0,0.78037846,0.14179718
722,0,0,0.5703991,0.018777788
723,0,0,0.9217951,0.041299015
724,0,0,0.86790025,0.04176277
725,0,0,0.8608738,0.002394408
726,0,0,0.8321115,0.10256672
727,0,0,0.786185,0.08177903
728,0,0,0.799338,0.19813994
729,0,0,0.84945273,0.017215014
730,0,0,0.88857186,0.02081418
731,0,0,0.730482,0.104717076
732,0,0,0.90617436,0.053178042
733,0,0,0.90229785,0.0481579
734,0,0,0.9588604,0.027944446
735,0,0,0.7661759,0.14152911
736,0,0,0.89071375,0.0365234
737,0,0,0.8850931,0.060979605
738,0,0,0.8080266,0.1326085
739,0,0,0.7233367,0.0064965785
740,0,0,0.6407054,0.2589547
741,0,0,0.6536314,0.35828966
742,0,0,0.8201052,0.07009062
743,0,0,0.8609152,0.025439471
744,0,0,0.94069237,0.032045305
745,0,0,0.69640005,0.18356338
746,0,0,0.86647165,0.056881845
747,0,0,0.9850973,0.0012357533
748,0,0,0.88873005,0.06523928
749,0,0,0.8278064,0.041404784
750,0,0,0.9379405,0.032721728
751,0,0,0.9466233,0.08040318
752,0,0,0.8329749,0.07693422
753,0,0,0.73469067,0.17511609
754,0,0,0.8618728,0.050659627
755,0,0,0.85012126,0.12877828
756,0,0,0.87620074,0.11411348
757,0,0,0.8584813,0.04137963
758,0,0,0.84083116,0.08714703
759,0,0,0.8917784,0.101908356
760,0,0,0.7744598,0.16714025
761,0,0,0.9595252,0.0028440058
762,0,0,0.9821006,0.010662258
763,0,0,0.8862205,0.059645027
764,0,0,0.9660859,0.0037870705
765,0,0,0.8207704,0.018802702
766,0,0,0.6741952,0.31613576
767,0,0,0.72789526,0.05403325
768,0,0,0.71357566,0.06427804
769,0,0,0.8483546,0.04050973
770,0,0,0.90774006,0.008827925
771,0,0,0.85584176,0.12607947
772,0,0,0.8290994,0.13910553
773,0,0,0.89324355,0.037809998
